Index,Date,Time,[uSec],TagID/BPM,Freq [MHz],Codeset,Antenna,Gain,RSSI
310,8/30/2024,13:40:18,213589,999,166.38,Lotek6M,Antenna 3,75,75
311,8/30/2024,13:40:18,856144,999,166.38,Lotek6M,Antenna 3,75,86
312,8/30/2024,13:40:19,372293,999,166.38,Lotek6M,Antenna 3,75,80
313,8/30/2024,13:40:29,359008,999,166.38,Lotek6M,Antenna 3,75,56
314,8/30/2024,13:40:29,775797,999,166.38,Lotek6M,Antenna 3,75,53
315,8/30/2024,13:40:30,657659,999,166.38,Lotek6M,Antenna 3,75,83
316,8/30/2024,13:40:31,258443,999,166.38,Lotek6M,Antenna 3,75,76
317,8/30/2024,13:40:40,661984,999,166.38,Lotek6M,Antenna 3,75,53
318,8/30/2024,13:40:40,826571,999,166.38,Lotek6M,Antenna 3,75,75
319,8/30/2024,13:40:41,10885,999,166.38,Lotek6M,Antenna 3,75,51
320,8/30/2024,13:40:41,176539,999,166.38,Lotek6M,Antenna 3,75,84
321,8/30/2024,13:40:41,752341,999,166.38,Lotek6M,Antenna 3,75,72
322,8/30/2024,13:40:42,993947,999,166.38,Lotek6M,Antenna 3,75,75
323,8/30/2024,13:40:43,635563,999,166.38,Lotek6M,Antenna 3,75,68
324,8/30/2024,13:40:44,910752,999,166.38,Lotek6M,Antenna 3,75,77
325,8/30/2024,13:40:45,510224,999,166.38,Lotek6M,Antenna 3,75,78
326,8/30/2024,13:40:45,612107,999,166.38,Lotek6M,Antenna 3,75,41
